ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento;Lucro_Real;Lucro_Real_1
22077;2025-08-24;10859;43;7;3;325.54;260.23;976.62;103.64;Marketplace;Crédito;-114.99000000000001;92.29000000000008
22078;2026-04-21;1876;24;1;1;58.06;33.02;58.06;10.45;Site;PIX;14.589999999999996;14.589999999999996
22079;2024-12-29;19612;20;4;1;44.68;32.73;44.68;8.04;App;Crédito;3.9100000000000037;3.9100000000000037
22080;2025-01-17;933;1;10;5;47.62;28.66;238.1;19.52;Marketplace;Crédito;-2.8000000000000114;75.27999999999997
22081;2025-01-22;2004;33;4;2;55.37;27.2;110.74;12.24;App;PIX;31.859999999999992;44.1
22082;2025-02-04;4230;45;5;1;173.62;70.48;173.62;13.74;Site;PIX;89.39999999999999;89.39999999999999
22083;2025-10-15;15419;40;6;4;135.26;98.19;541.04;53.87;Site;Boleto;-67.20000000000005;94.40999999999997
22084;2026-02-09;19622;57;4;1;38.03;31.34;38.03;6.85;Marketplace;Crédito;-0.16000000000000014;-0.16000000000000014
22085;2024-11-30;10118;35;6;3;34.34;24.37;103.02;18.19;Marketplace;Crédito;-24.659999999999997;11.720000000000013
22087;2025-05-20;15800;60;7;2;269.58;111.18;539.16;97.05;Site;PIX;122.69999999999993;219.74999999999994
22088;2025-11-12;19722;45;3;1;171.22;82.49;171.22;30.82;App;PIX;57.91000000000001;57.91000000000001
22089;2026-02-10;9141;22;9;2;294.35;284.91;588.7;51.83;Site;Crédito;-84.77999999999997;-32.950000000000045
22090;2024-11-01;11713;9;8;2;52.0;22.9;104.0;18.59;Site;Débito;21.019999999999996;39.61
22091;2026-03-01;17366;39;1;2;49.38;34.87;98.76;0.27;Marketplace;Crédito;28.480000000000004;28.750000000000014
22093;2025-04-17;11510;35;2;2;38.8;28.56;77.6;8.22;Site;PIX;4.039999999999999;12.259999999999998
22094;2025-09-07;17529;57;10;1;42.05;30.99;42.05;7.57;Marketplace;Crédito;3.4899999999999984;3.4899999999999984
22096;2024-10-01;7640;2;9;1;336.83;327.34;336.83;60.63;Site;Crédito;-51.139999999999986;-51.139999999999986
22097;2025-02-28;10362;38;9;1;51.39;32.3;51.39;9.25;Site;PIX;9.840000000000003;9.840000000000003
22098;2024-09-23;9070;38;1;1;50.9;32.66;50.9;9.16;Site;Crédito;9.079999999999998;9.079999999999998
22099;2025-03-08;999999;35;7;4;35.41;26.45;141.64;20.01;Site;Crédito;-44.20000000000002;15.829999999999984
22100;2026-01-14;12082;20;3;1;40.5;34.1;40.5;7.29;Marketplace;Crédito;-0.8900000000000006;-0.8900000000000006
22101;2024-11-11;19039;16;9;2;255.43;106.76;510.86;12.81;Marketplace;PIX;271.72;284.53
22102;2025-06-15;12975;38;8;2;43.73;28.75;87.46;5.78;App;PIX;18.39999999999999;24.179999999999993
22103;2025-12-27;9850;22;3;1;331.73;309.92;331.73;59.71;Marketplace;PIX;-37.89999999999998;-37.89999999999998
22104;2026-04-06;16559;20;1;2;41.42;30.22;82.84;14.91;Site;Crédito;-7.419999999999995;7.490000000000009
22106;2025-01-15;16274;13;10;1;346.37;257.83;346.37;62.35;Marketplace;PIX;26.189999999999998;26.189999999999998
22107;2025-09-01;9923;35;1;5;37.26;27.23;186.3;1.42;Marketplace;Crédito;43.04999999999998;48.72999999999999
22108;2024-06-09;9856;1;3;2;55.17;27.96;110.34;1.55;Site;PIX;51.32000000000001;52.870000000000005
22109;2026-04-09;17978;58;6;3;150.07;82.11;450.21;81.04;Site;Crédito;-39.24000000000001;122.83999999999997
22110;2025-09-25;11989;40;6;2;125.23;87.93;250.46;45.08;Marketplace;PIX;-15.560000000000002;29.519999999999982
22111;2024-12-12;16045;39;10;1;44.61;31.25;44.61;0.67;Marketplace;Débito;12.689999999999998;12.689999999999998
22112;2026-04-25;4368;57;4;2;41.12;28.86;82.24;14.8;Loja Física;Crédito;-5.080000000000005;9.719999999999999
22113;2025-01-21;11279;51;2;2;286.17;245.0;572.34;22.29;Site;Crédito;37.75999999999999;60.05000000000007
22114;2024-06-17;17728;57;10;2;42.4;31.86;84.8;14.64;App;Débito;-8.200000000000003;6.439999999999998
22116;2024-08-29;13940;40;10;3;132.87;97.5;398.61;71.75;Loja Física;Débito;-109.13999999999999;34.360000000000014
22117;2024-06-04;9609;5;5;3;165.63;92.81;496.89;7.72;App;PIX;195.3;210.73999999999995
22118;2025-10-18;9025;40;6;2;141.58;87.59;283.16;50.97;Marketplace;PIX;6.0400000000000205;57.01000000000002
22119;2025-04-19;13345;20;7;4;44.34;28.39;177.36;13.97;Loja Física;Débito;7.920000000000016;49.83000000000001
22120;2024-07-13;9479;57;9;3;36.03;26.71;108.09;19.46;App;Crédito;-30.419999999999995;8.5
22121;2026-01-05;7978;25;7;1;50.82;31.78;50.82;9.15;App;PIX;9.89;9.89
22123;2024-09-30;10609;24;10;1;56.18;29.31;56.18;4.35;Loja Física;Crédito;22.52;22.52
22124;2025-01-03;9260;38;5;2;46.86;27.87;93.72;13.51;App;Crédito;10.96;24.46999999999999
22126;2025-12-04;10558;39;9;2;43.14;34.43;86.28;15.53;Marketplace;Crédito;-13.64;1.8900000000000006
22127;2024-07-29;520;3;5;2;367.57;214.8;735.14;132.33;Marketplace;Crédito;40.87999999999994;173.20999999999992
22128;2025-05-17;11002;45;5;3;164.15;72.95;492.45;25.66;Loja Física;Crédito;196.62;247.94
22129;2025-11-01;6478;38;7;3;44.91;31.34;134.73;24.25;Site;Crédito;-32.040000000000006;16.459999999999994
22130;2026-04-02;621;39;2;2;45.78;34.07;91.56;7.64;Marketplace;PIX;8.14;15.780000000000001
22131;2026-04-16;3988;47;3;1;287.68;280.13;287.68;51.78;App;PIX;-44.22999999999999;-44.22999999999999
22132;2025-10-27;10557;33;2;1;55.5;27.39;55.5;9.99;Marketplace;PIX;18.119999999999997;18.119999999999997
22133;2025-10-15;644;60;10;3;246.95;110.91;740.85;50.94;Marketplace;Crédito;255.29999999999995;357.17999999999984
22134;2026-03-30;11363;12;10;3;330.93;268.18;992.79;33.78;Marketplace;PIX;86.90999999999997;154.47000000000003
22135;2025-11-12;15839;23;2;1;278.43;230.2;278.43;50.12;Marketplace;PIX;-1.8899999999999864;-1.8899999999999864
22136;2025-06-29;16056;12;3;6;324.0;268.99;1944.0;169.0;Marketplace;Boleto;-683.94;161.05999999999995
22137;2025-02-04;10594;20;6;3;44.19;28.4;132.57;16.62;Marketplace;PIX;-2.489999999999995;30.75
22139;2025-01-25;8485;9;5;2;49.96;25.97;99.92;8.42;Site;Crédito;31.14;39.56
22141;2026-01-28;1405;47;2;8;292.85;246.14;2342.8;84.08;Site;PIX;-298.9599999999996;289.60000000000036
22142;2025-10-18;7197;47;1;4;251.22;290.0;1004.88;144.52;Marketplace;Boleto;-733.2;-299.64
22143;2025-01-15;8205;34;3;2;407.35;304.33;814.7;146.65;Marketplace;PIX;-87.25999999999988;59.3900000000001
22144;2024-11-09;4282;57;7;1;37.93;31.7;37.93;6.83;App;PIX;-0.5999999999999979;-0.5999999999999979
22145;2024-06-09;11059;1;5;3;52.78;28.43;158.34;28.5;Loja Física;Débito;-12.449999999999989;44.55000000000001
22146;2024-08-21;6056;5;7;4;164.36;77.07;657.44;81.38;Marketplace;Crédito;23.6400000000001;267.7800000000001
22147;2026-04-02;19618;24;9;2;53.83;29.3;107.66;16.88;Marketplace;Boleto;15.300000000000004;32.18
22148;2024-07-03;15613;20;6;5;44.65;31.19;223.25;4.93;Site;PIX;42.64999999999998;62.369999999999976
22150;2026-01-26;2700;49;1;1;191.31;115.91;191.31;30.05;Site;PIX;45.349999999999994;45.349999999999994
22151;2025-12-26;10811;16;1;2;256.86;105.86;513.72;47.69;Site;Boleto;206.62000000000003;254.31000000000003
22152;2024-11-06;8210;23;10;2;321.31;241.96;642.62;70.51;Site;PIX;17.680000000000007;88.19
22153;2025-02-25;999999;49;9;1;214.54;132.88;214.54;30.21;Loja Física;Crédito;51.44999999999999;51.44999999999999
22154;2026-01-26;17551;60;6;3;245.09;106.81;735.27;132.35;Marketplace;PIX;17.79000000000002;282.48999999999995
22156;2025-01-05;16373;12;4;1;310.16;281.17;310.16;54.89;Marketplace;PIX;-25.899999999999977;-25.899999999999977
22157;2025-10-29;9410;1;2;3;51.61;24.77;154.83;8.59;Site;PIX;54.75;71.92999999999998
22158;2024-11-20;285;48;10;1;279.47;124.89;279.47;50.3;Site;Crédito;104.28000000000002;104.28000000000002
22159;2026-04-19;10052;38;3;1;44.04;30.23;44.04;7.93;Site;Boleto;5.879999999999999;5.879999999999999
22160;2026-03-21;5994;33;3;3;47.57;26.77;142.71;7.96;Site;Débito;38.519999999999996;54.44
22161;2025-07-12;8156;35;8;2;38.27;28.31;76.54;6.34;Marketplace;PIX;7.240000000000009;13.580000000000005
22163;2025-11-04;3233;25;7;4;50.5;29.79;202.0;4.59;Site;Boleto;64.47999999999999;78.25
22164;2025-05-03;560;45;9;1;154.07;70.31;154.07;27.73;Site;PIX;56.02999999999999;56.02999999999999
22165;2025-03-05;18676;25;1;4;53.93;29.89;215.72;8.17;Marketplace;Crédito;63.47999999999999;87.99000000000001
22166;2025-08-05;7361;13;2;1;348.92;258.98;348.92;52.61;Loja Física;Débito;37.329999999999984;37.329999999999984
22167;2026-03-02;11761;1;9;1;53.18;24.06;53.18;7.99;Marketplace;Crédito;21.13;21.13
22168;2025-04-05;9485;1;5;4;52.23;23.97;208.92;8.94;Marketplace;Crédito;77.28;104.1
22169;2025-04-11;13722;58;4;1;149.5;85.12;149.5;26.91;Marketplace;Crédito;37.47;37.47
22170;2026-05-21;4989;9;1;3;45.93;24.09;137.79;24.8;Site;Crédito;-8.879999999999995;40.72
22171;2025-07-01;9624;40;9;1;137.07;100.57;137.07;15.49;Marketplace;Crédito;21.010000000000005;21.010000000000005
22172;2026-05-11;10257;57;9;2;38.46;26.65;76.92;4.67;Site;Crédito;14.280000000000001;18.950000000000003
22173;2025-10-01;15915;35;4;3;37.43;25.14;112.29;20.21;Marketplace;Crédito;-23.760000000000005;16.659999999999982
22174;2025-10-15;17107;9;9;5;45.53;26.73;227.65;40.98;Marketplace;Crédito;-110.89999999999998;53.02000000000001
22175;2025-01-30;13974;24;10;3;48.09;33.04;144.27;8.19;App;Crédito;20.580000000000013;36.96000000000001
22176;2026-01-31;5216;1;1;2;51.95;28.75;103.9;18.7;Site;Crédito;9.0;27.700000000000003
22177;2025-05-16;13609;51;5;2;340.84;256.09;681.68;122.7;Marketplace;Boleto;-75.89999999999998;46.799999999999955
22178;2025-11-12;19235;25;1;1;53.11;30.35;53.11;9.56;Marketplace;PIX;13.199999999999996;13.199999999999996
22179;2024-06-22;14210;5;4;2;161.3;89.71;322.6;20.84;App;Crédito;101.50000000000003;122.34000000000006
22180;2025-02-13;9566;5;5;4;150.45;89.72;601.8;53.26;Marketplace;Boleto;29.879999999999995;189.65999999999997
22181;2024-06-10;13495;5;3;1;177.87;92.58;177.87;32.02;Loja Física;Débito;53.269999999999996;53.269999999999996
22182;2025-02-09;19589;57;2;1;41.16;31.28;41.16;7.41;Site;Crédito;2.469999999999999;2.469999999999999
22183;2025-04-27;7416;39;6;1;49.04;29.6;49.04;8.83;Marketplace;PIX;10.61;10.61
22184;2026-02-20;10775;33;3;2;56.99;24.73;113.98;7.3;Site;PIX;49.92000000000001;57.220000000000006
22186;2024-08-23;8932;31;1;2;213.08;107.83;426.16;17.11;Marketplace;Boleto;176.28000000000006;193.39000000000001
22187;2024-09-27;10936;43;5;1;325.09;298.31;325.09;8.69;Marketplace;PIX;18.089999999999975;18.089999999999975
22188;2025-10-19;12349;20;2;4;41.26;29.01;165.04;5.21;Site;PIX;28.159999999999982;43.78999999999998
22190;2024-08-27;10380;58;4;2;151.19;87.9;302.38;54.43;Site;PIX;17.71999999999997;72.14999999999998
22191;2026-05-15;3963;47;4;1;276.8;278.96;276.8;47.58;Marketplace;Crédito;-49.73999999999995;-49.73999999999995
22192;2025-10-22;14120;34;4;5;437.89;317.79;2189.45;178.31;Marketplace;PIX;-291.0500000000002;422.1899999999998
22193;2024-07-24;7876;20;7;6;42.53;32.79;255.18;13.64;Marketplace;Boleto;-23.400000000000006;44.80000000000001
22194;2025-02-09;7796;1;1;3;54.07;27.43;162.21;29.2;Marketplace;PIX;-7.679999999999993;50.72000000000003
22195;2026-06-06;13232;12;8;1;350.58;243.7;350.58;63.1;Marketplace;Crédito;43.77999999999997;43.77999999999997
22196;2025-03-31;11094;60;10;3;231.64;113.4;694.92;91.9;Site;Crédito;79.01999999999987;262.81999999999994
22197;2025-12-06;9872;3;9;3;354.51;228.46;1063.53;167.64;Marketplace;Débito;-124.76999999999998;210.51
22198;2025-12-05;16374;33;10;1;54.64;24.28;54.64;0.08;Marketplace;Crédito;30.28;30.28
22199;2025-06-22;4375;2;6;1;330.38;347.19;330.38;59.47;Site;Crédito;-76.28000000000003;-76.28000000000003
22200;2026-04-26;1499;58;4;1;162.73;85.81;162.73;29.29;Marketplace;Crédito;47.629999999999995;47.629999999999995
22201;2025-10-26;1114;39;6;4;45.48;30.06;181.92;10.12;Marketplace;PIX;21.200000000000003;51.55999999999999
22202;2025-04-28;14480;49;10;1;231.24;117.95;231.24;41.62;Marketplace;PIX;71.67;71.67
22203;2025-01-05;17520;20;7;3;46.19;33.42;138.57;24.94;Marketplace;Crédito;-36.51000000000002;13.36999999999999
22204;2025-06-04;5390;39;6;1;43.78;34.37;43.78;7.88;App;Crédito;1.5300000000000011;1.5300000000000011
22205;2026-01-14;17272;20;1;3;45.65;30.55;136.95;24.65;Site;PIX;-28.650000000000006;20.649999999999977
22206;2025-04-25;7009;33;5;5;47.47;26.41;237.35;16.82;Marketplace;Crédito;21.19999999999999;88.47999999999999
22207;2024-11-02;14448;45;8;3;177.28;71.47;531.84;95.73;Marketplace;Crédito;30.23999999999998;221.70000000000002
22208;2025-04-03;12121;43;8;2;321.23;269.19;642.46;115.64;Marketplace;Débito;-127.19999999999993;-11.559999999999945
22209;2026-01-24;14798;45;10;1;166.74;71.46;166.74;23.16;Site;Crédito;72.12000000000002;72.12000000000002
22211;2025-06-29;4830;20;4;3;47.71;28.73;143.13;25.76;Site;PIX;-20.340000000000003;31.179999999999993
22212;2024-11-19;19370;12;10;1;344.84;287.59;344.84;20.33;Marketplace;PIX;36.920000000000016;36.920000000000016
22213;2024-10-17;10015;23;6;7;319.7;252.63;2237.9;27.97;Marketplace;PIX;273.7000000000003;441.52000000000044
22214;2025-09-12;13237;1;7;7;55.91;28.11;391.37;13.9;Site;Crédito;97.30000000000001;180.70000000000005
22215;2026-01-27;6565;39;5;1;50.94;33.25;50.94;9.17;App;Crédito;8.519999999999996;8.519999999999996
22216;2025-02-01;8819;35;8;1;34.37;27.2;34.37;6.19;Loja Física;Crédito;0.9799999999999969;0.9799999999999969
22217;2024-12-02;14399;20;3;3;42.85;31.3;128.55;10.32;Marketplace;Boleto;3.6899999999999977;24.330000000000013
22218;2025-08-14;2202;24;8;1;56.99;29.38;56.99;3.98;Site;PIX;23.630000000000006;23.630000000000006
22219;2025-09-29;1816;22;5;3;302.26;286.31;906.78;73.16;Site;PIX;-171.6300000000001;-25.31000000000006
22220;2024-12-30;16622;39;1;1;49.05;33.27;49.05;8.83;Loja Física;Débito;6.949999999999996;6.949999999999996
22221;2025-02-04;13896;23;6;1;300.72;225.68;300.72;54.13;Marketplace;Boleto;20.910000000000025;20.910000000000025
22222;2025-05-11;5107;40;2;2;138.27;89.08;276.54;7.81;Site;Crédito;82.76000000000002;90.57000000000002
22223;2025-01-08;14977;12;7;1;339.24;244.13;339.24;35.28;Marketplace;PIX;59.83000000000004;59.83000000000004
22224;2025-08-09;5043;9;9;6;49.47;24.74;296.82;14.66;Site;PIX;60.420000000000016;133.71999999999997
22225;2024-07-09;19087;39;3;1;52.24;30.46;52.24;6.96;Marketplace;PIX;14.82;14.82
22226;2025-10-28;13716;45;10;6;151.29;80.35;907.74;16.92;App;Débito;324.12000000000006;408.7200000000001
22227;2026-06-01;15521;40;4;1;134.01;87.79;134.01;24.12;App;PIX;22.09999999999998;22.09999999999998
22228;2025-10-21;19498;9;4;3;48.87;23.04;146.61;26.39;Marketplace;Crédito;-1.6800000000000068;51.09999999999998
22229;2026-03-20;44;25;4;8;52.93;34.12;423.44;9.16;Site;PIX;77.19999999999999;141.32
22230;2024-09-28;11150;46;3;1;341.34;294.87;341.34;61.44;Marketplace;Crédito;-14.970000000000027;-14.970000000000027
22233;2024-12-01;12572;39;8;1;45.1;30.7;45.1;8.12;Marketplace;PIX;6.280000000000005;6.280000000000005
22234;2025-10-19;9356;58;10;1;158.27;79.12;158.27;28.49;App;PIX;50.66;50.66
22235;2025-09-09;7147;40;2;3;126.12;100.87;378.36;6.81;Marketplace;PIX;55.31999999999999;68.94
22236;2025-03-06;14143;5;9;3;157.07;87.65;471.21;55.69;Site;Crédito;41.18999999999994;152.56999999999994
22237;2024-11-04;19294;51;10;2;309.92;235.68;619.84;41.6;App;PIX;65.27999999999997;106.88
22238;2026-02-11;510;24;2;1;51.99;33.17;51.99;9.36;App;Crédito;9.46;9.46
22239;2025-11-01;2858;24;7;1;51.06;32.17;51.06;9.19;App;Crédito;9.700000000000003;9.700000000000003
22243;2025-12-08;9954;24;6;1;57.66;32.89;57.66;10.38;Loja Física;Débito;14.389999999999993;14.389999999999993
22245;2025-07-18;19298;57;1;3;40.26;28.07;120.78;21.74;App;PIX;-28.650000000000006;14.829999999999998
22246;2024-07-02;13421;43;1;4;327.81;264.68;1311.24;38.25;Marketplace;PIX;99.51999999999998;214.26999999999998
22247;2025-02-22;999999;45;5;2;166.01;71.13;332.02;59.76;Site;Crédito;70.24000000000001;130.0
22248;2024-08-20;8470;1;1;2;46.9;25.1;93.8;16.88;App;Crédito;9.839999999999996;26.72
22249;2025-01-31;16428;35;3;2;37.4;27.97;74.8;8.77;App;PIX;1.3200000000000003;10.090000000000003
22250;2026-03-30;10968;24;10;2;49.01;28.43;98.02;17.64;Marketplace;Crédito;5.8799999999999955;23.519999999999996
22251;2025-01-22;16597;25;9;2;52.66;33.3;105.32;10.61;Loja Física;Crédito;17.5;28.11
22252;2024-07-07;19865;20;7;3;44.46;32.65;133.38;5.31;Marketplace;PIX;19.5;30.120000000000005
22254;2026-01-17;8745;1;8;2;46.99;26.35;93.98;5.71;Site;PIX;29.86;35.57000000000001
22255;2024-12-02;10089;58;8;2;140.91;82.46;281.82;46.85;Marketplace;Crédito;23.200000000000017;70.05000000000001
22256;2025-10-20;16558;3;6;1;383.18;233.54;383.18;44.75;Marketplace;Crédito;104.89000000000001;104.89000000000001
22257;2024-10-20;17976;24;4;1;50.61;29.53;50.61;1.45;App;PIX;19.629999999999995;19.629999999999995
22258;2024-09-11;19189;5;4;2;150.18;87.95;300.36;54.06;Marketplace;PIX;16.340000000000003;70.4
22259;2024-12-25;1217;1;4;2;54.22;23.95;108.44;19.52;Marketplace;Crédito;21.500000000000007;41.02
22260;2025-10-11;11214;45;6;3;151.39;79.42;454.17;20.08;App;Crédito;155.67000000000002;195.82999999999998
22261;2026-06-05;11024;46;1;2;339.28;310.04;678.56;122.14;App;PIX;-185.80000000000007;-63.66000000000008
22262;2024-09-17;5584;39;2;2;48.33;30.73;96.66;8.52;Site;Crédito;18.160000000000004;26.68
22263;2025-08-13;10791;35;6;1;38.32;25.26;38.32;6.9;Marketplace;PIX;6.16;6.16
22264;2025-07-09;5655;24;1;2;50.69;28.6;101.38;18.25;Marketplace;PIX;7.679999999999993;25.929999999999993
22265;2025-04-05;11692;1;9;2;49.53;27.44;99.06;8.12;Site;PIX;27.940000000000005;36.059999999999995
22266;2025-04-28;1251;33;6;3;48.98;26.43;146.94;6.45;Site;Crédito;48.29999999999998;61.20000000000002
22267;2026-02-12;19899;39;7;2;47.73;35.1;95.46;17.18;Site;Crédito;-9.100000000000009;8.079999999999998
22268;2025-06-04;14055;40;1;2;140.52;86.74;281.04;50.59;App;Crédito;6.380000000000024;56.97000000000003
22269;2025-08-01;5887;39;8;2;49.67;35.01;99.34;17.88;Site;Crédito;-6.439999999999991;11.440000000000012
22272;2024-12-13;14637;5;6;1;157.32;77.14;157.32;28.32;Site;Crédito;51.86;51.86
22273;2024-10-20;5950;24;7;4;51.39;27.58;205.56;17.62;Site;Boleto;24.75999999999999;77.62
22274;2024-07-02;19936;58;7;1;164.78;83.25;164.78;29.66;Loja Física;Crédito;51.870000000000005;51.870000000000005
22275;2024-11-10;19811;25;5;1;48.8;31.85;48.8;3.11;Loja Física;Crédito;13.839999999999996;13.839999999999996
22276;2024-08-27;1836;58;1;1;141.54;78.91;141.54;25.48;Site;PIX;37.14999999999999;37.14999999999999
22277;2026-04-23;5130;5;9;5;154.53;82.99;772.65;76.98;Marketplace;Crédito;-27.19999999999999;280.71999999999997
22278;2025-03-27;19753;57;6;4;38.82;27.85;155.28;13.16;Loja Física;Crédito;-8.760000000000005;30.72
22279;2026-01-30;3402;38;9;5;48.77;27.79;243.85;10.33;Site;Crédito;53.25000000000003;94.57000000000002
22280;2025-09-08;6253;2;4;3;346.85;288.02;1040.55;63.1;Marketplace;PIX;-12.809999999999945;113.39000000000021
22281;2025-03-11;2150;24;2;1;50.75;27.48;50.75;2.73;Site;PIX;20.540000000000003;20.540000000000003
22284;2024-09-02;9778;39;10;2;47.51;30.58;95.02;17.1;Site;Débito;-0.3400000000000034;16.75999999999999
22285;2026-02-06;18062;51;8;1;308.33;257.55;308.33;55.5;App;PIX;-4.720000000000027;-4.720000000000027
22286;2026-03-12;19057;45;3;1;154.57;82.94;154.57;27.82;App;Crédito;43.81;43.81
22287;2026-04-13;8229;20;8;1;44.0;28.06;44.0;7.92;App;PIX;8.02;8.02
22288;2024-07-09;12069;40;6;1;126.5;98.31;126.5;22.77;Site;PIX;5.420000000000002;5.420000000000002
22289;2025-10-08;5986;57;4;2;39.53;29.15;79.06;1.83;App;PIX;17.10000000000001;18.930000000000007
22290;2026-03-08;14310;38;7;1;47.93;28.84;47.93;8.63;Marketplace;Crédito;10.459999999999997;10.459999999999997
22292;2026-01-28;7003;57;5;2;43.09;28.59;86.18;9.22;App;Crédito;10.56000000000001;19.78000000000001
22293;2025-03-08;4742;23;9;3;299.14;272.84;897.42;25.94;Site;Crédito;1.0799999999999272;52.95999999999992
22294;2025-05-06;7900;23;3;2;313.66;243.58;627.32;112.92;Marketplace;Boleto;-85.68;27.240000000000066
22295;2025-04-13;15221;38;10;1;45.91;28.67;45.91;4.23;Marketplace;Boleto;13.009999999999991;13.009999999999991
22296;2025-11-14;6109;47;4;3;303.49;241.56;910.47;163.88;Marketplace;Boleto;-305.85;21.909999999999968
22297;2025-11-14;13840;57;5;3;41.34;27.1;124.02;22.32;App;PIX;-24.240000000000002;20.400000000000006
22298;2024-05-26;6833;1;1;1;55.79;24.4;55.79;10.04;Site;Crédito;21.35;21.35
22301;2025-02-10;6892;39;6;3;43.16;31.3;129.48;0.34;Marketplace;PIX;34.559999999999974;35.23999999999998
22302;2026-06-19;14797;38;9;1;43.96;32.17;43.96;7.91;App;Débito;3.8799999999999955;3.8799999999999955
22303;2025-11-15;11468;24;3;2;56.25;28.59;112.5;20.25;Site;Crédito;14.82;35.07
22304;2025-07-19;535;57;2;3;38.34;27.27;115.02;14.85;Site;PIX;-11.340000000000003;18.360000000000014
22305;2024-07-27;9089;57;5;2;38.02;31.64;76.04;9.18;Marketplace;PIX;-5.599999999999994;3.5800000000000125
22306;2025-12-25;2962;40;9;3;130.03;93.44;390.09;32.12;Marketplace;PIX;13.410000000000025;77.65000000000003
22309;2025-08-30;11930;13;10;1;361.09;293.83;361.09;65.0;Loja Física;Débito;2.259999999999991;2.259999999999991
22310;2026-05-30;2378;39;3;1;51.84;32.38;51.84;4.45;Site;PIX;15.009999999999998;15.009999999999998
22311;2025-03-23;5593;38;10;3;47.45;27.08;142.35;21.36;Site;PIX;-2.9699999999999847;39.75000000000003
22312;2025-08-04;11867;51;3;1;287.95;251.78;287.95;51.83;Site;Boleto;-15.659999999999997;-15.659999999999997
22313;2025-09-12;7692;20;5;6;41.48;33.75;248.88;33.36;Marketplace;Débito;-153.78000000000003;13.019999999999982
22314;2025-05-21;13119;9;4;1;51.21;26.61;51.21;9.22;Site;PIX;15.380000000000003;15.380000000000003
22315;2024-07-07;11973;57;6;3;41.86;26.89;125.58;10.34;Loja Física;Crédito;13.89;34.56999999999999
